SUBDIVISION,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANNUAL,Jan-Feb,Mar-May,Jun-Sep,Oct-Dec
LAKSHADWEEP,1929,6.1,66.6,49.5,91.0,248.0,259.3,452.7,34.2,186.3,100.2,0.0,28.8,0.0,72.7,388.5,932.5,0.0
LAKSHADWEEP,1930,14.0,24.6,14.2,0.0,110.6,277.5,115.5,186.4,193.0,170.6,79.6,72.4,1258.4,38.6,124.8,772.4,322.6
LAKSHADWEEP,1931,0.0,0.0,0.0,28.5,194.6,262.0,290.4,347.9,167.1,102.0,118.3,96.1,0.0,0.0,223.1,1067.4,316.4
LAKSHADWEEP,1932,0.0,0.2,4.8,0.4,372.6,239.4,435.0,286.7,63.5,256.3,178.1,56.7,1893.7,0.2,377.8,1024.6,491.1
LAKSHADWEEP,1933,6.1,34.5,16.5,44.5,660.8,200.3,366.0,334.8,390.0,157.9,85.1,17.6,2314.1,40.6,721.8,1291.1,260.6
LAKSHADWEEP,1934,122.3,5.7,5.1,30.8,37.4,305.1,197.1,71.4,76.3,161.5,74.9,0.3,1087.9,128.0,73.3,649.9,236.7
LAKSHADWEEP,1935,9.2,7.7,0.0,41.1,15.8,351.8,309.1,277.5,136.4,142.8,145.4,92.4,1529.2,16.9,56.9,1074.8,380.6
LAKSHADWEEP,1936,0.5,1.0,41.1,18.8,354.8,464.2,177.1,161.1,219.1,70.1,177.1,59.2,1744.1,1.5,414.7,1021.5,306.4
LAKSHADWEEP,1937,8.3,2.5,1.5,15.8,79.7,371.8,391.0,80.0,101.3,167.9,191.0,32.8,1443.6,10.8,97.0,944.1,391.7
LAKSHADWEEP,1938,6.8,6.3,8.0,74.0,113.8,145.4,230.3,385.8,132.8,113.3,210.8,120.3,1547.6,13.1,195.8,894.3,444.4
LAKSHADWEEP,1939,9.0,0.5,0.0,2.5,20.3,412.7,220.1,248.0,47.0,114.6,126.8,5.8,1207.3,9.5,22.8,927.8,247.2
LAKSHADWEEP,1940,14.8,0.4,0.0,19.2,61.4,292.5,267.2,242.0,36.4,237.7,194.3,40.8,1406.7,15.2,80.6,838.1,472.8
LAKSHADWEEP,1941,44.4,16.5,2.7,1.0,227.6,213.3,142.0,182.4,138.5,78.1,72.9,44.0,1163.4,60.9,231.3,676.2,195.0
LAKSHADWEEP,1942,40.0,3.8,15.1,69.1,154.1,539.7,346.6,207.3,90.1,120.5,39.2,160.7,1786.2,43.8,238.3,1183.7,320.4
LAKSHADWEEP,1943,112.6,57.4,0.0,0.0,146.0,422.3,346.0,203.1,154.8,309.3,142.8,55.5,0.0,170.0,0.0,1126.2,507.6
LAKSHADWEEP,1944,25.4,67.9,5.8,16.6,174.5,261.4,247.3,99.1,272.6,175.9,234.9,86.7,1668.1,93.3,196.9,880.4,497.5
LAKSHADWEEP,1945,16.8,1.3,0.0,0.9,54.2,362.0,341.0,148.8,42.8,132.8,155.1,65.6,1321.3,18.1,55.1,894.6,353.5
LAKSHADWEEP,1946,15.7,1.5,9.5,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,0.0,0.0,0.0
LAKSHADWEEP,1947,20.1,9.1,24.3,140.2,87.9,364.8,303.6,504.6,168.8,74.2,28.4,29.9,1755.9,29.2,252.4,1341.8,132.5
LAKSHADWEEP,1948,70.0,5.7,0.2,17.2,121.0,278.5,159.0,124.8,39.5,356.7,118.5,34.2,1325.3,75.7,138.4,601.8,509.4
LAKSHADWEEP,1949,2.2,1.0,0.0,2.4,372.5,380.5,476.7,242.5,188.5,80.1,0.0,8.8,0.0,3.2,374.9,1288.2,0.0
LAKSHADWEEP,1950,8.5,38.7,25.1,69.9,158.6,203.1,405.0,266.5,135.3,52.7,31.0,99.7,1494.1,47.2,253.6,1009.9,183.4
LAKSHADWEEP,1951,24.3,28.9,35.3,129.9,108.4,445.1,524.2,43.7,156.0,68.6,103.6,47.3,1715.3,53.2,273.6,1169.0,219.5
LAKSHADWEEP,1952,21.3,11.2,0.8,11.6,152.4,343.5,157.9,79.6,38.3,273.0,12.2,22.7,1124.5,32.5,164.8,619.3,307.9
LAKSHADWEEP,1953,10.4,40.8,9.3,35.0,15.3,205.8,537.0,69.4,125.5,452.4,95.6,9.7,1606.2,51.2,59.6,937.7,557.7
LAKSHADWEEP,1954,74.1,0.0,14.6,39.8,122.3,375.2,259.5,232.9,123.5,256.2,34.1,23.3,1555.5,74.1,176.7,991.1,313.6
LAKSHADWEEP,1955,11.4,39.1,0.0,105.4,235.2,345.5,215.4,63.2,302.5,155.9,61.2,13.5,1548.3,50.5,340.6,926.6,230.6
LAKSHADWEEP,1956,13.6,27.7,1.3,40.8,269.5,356.1,109.8,91.6,148.0,175.6,48.5,4.9,1287.4,41.3,311.6,705.5,229.0
LAKSHADWEEP,1957,0.9,11.4,34.6,23.7,195.6,309.9,129.1,149.6,47.5,215.2,198.5,31.2,1347.2,12.3,253.9,636.1,444.9
LAKSHADWEEP,1958,0.2,1.6,0.0,8.0,116.0,269.4,84.5,238.2,54.0,133.4,51.1,36.2,992.6,1.8,124.0,646.1,220.7
LAKSHADWEEP,1959,15.0,0.0,8.0,51.6,320.5,337.7,205.8,151.2,183.2,183.8,97.8,29.0,1583.6,15.0,380.1,877.9,310.6
LAKSHADWEEP,1960,29.6,40.0,3.3,85.4,497.1,176.8,257.3,168.4,221.3,169.7,235.9,17.0,1901.8,69.6,585.8,823.8,422.6
LAKSHADWEEP,1961,60.3,47.4,0.0,31.3,421.1,593.2,297.3,228.2,215.8,148.1,98.8,93.8,2235.3,107.7,452.4,1334.5,340.7
LAKSHADWEEP,1962,11.1,0.0,0.0,81.5,331.2,149.3,204.5,286.7,201.8,210.9,33.5,76.1,1586.6,11.1,412.7,842.3,320.5
LAKSHADWEEP,1963,126.7,112.9,6.5,72.6,204.6,233.0,367.0,249.9,121.8,113.5,211.5,82.1,1902.1,239.6,283.7,971.7,407.1
LAKSHADWEEP,1964,2.5,3.5,5.2,40.4,64.2,376.1,407.0,174.6,342.5,120.9,90.8,24.0,1651.7,6.0,109.8,1300.2,235.7
LAKSHADWEEP,1965,0.2,7.3,8.3,35.0,162.5,200.6,164.2,267.7,92.4,69.2,77.9,320.6,1405.9,7.5,205.8,724.9,467.7
LAKSHADWEEP,1966,21.3,0.2,6.2,4.4,34.9,376.7,421.9,158.9,225.4,266.1,158.0,67.5,1741.5,21.5,45.5,1182.9,491.6
LAKSHADWEEP,1967,7.8,2.7,0.0,0.0,148.3,301.2,380.1,196.9,100.4,92.3,24.5,33.1,1287.3,10.5,148.3,978.6,149.9
LAKSHADWEEP,1968,8.7,1.8,30.6,45.4,16.6,393.8,439.8,84.1,202.8,46.5,31.4,42.9,1344.4,10.5,92.6,1120.5,120.8
LAKSHADWEEP,1969,30.0,4.1,0.0,63.3,237.9,125.6,149.0,225.3,95.9,162.3,157.5,165.2,1416.1,34.1,301.2,595.8,485.0
LAKSHADWEEP,1970,18.7,6.3,13.8,32.3,164.9,322.1,484.4,284.6,228.9,126.9,81.2,18.9,1783.0,25.0,211.0,1320.0,227.0
LAKSHADWEEP,1971,3.8,12.3,5.4,25.0,271.6,333.9,308.1,349.6,281.8,113.8,63.0,133.1,1901.4,16.1,302.0,1273.4,309.9
LAKSHADWEEP,1972,0.0,1.1,0.0,11.4,81.3,349.2,197.3,172.5,152.0,219.2,94.2,9.4,1287.6,1.1,92.7,871.0,322.8
LAKSHADWEEP,1973,0.3,5.8,0.0,40.7,96.3,260.5,299.9,437.9,57.3,150.9,108.1,99.7,1557.4,6.1,137.0,1055.6,358.7
LAKSHADWEEP,1974,0.0,16.8,0.8,35.4,171.9,277.6,491.6,165.7,258.3,65.9,20.1,7.2,1511.3,16.8,208.1,1193.2,93.2
LAKSHADWEEP,1975,8.6,0.7,18.4,92.9,282.2,250.0,278.0,348.4,299.5,111.6,155.2,45.0,1890.5,9.3,393.5,1175.9,311.8
LAKSHADWEEP,1976,10.3,0.0,1.1,72.9,85.3,260.7,329.2,344.1,36.6,189.2,161.6,11.1,1502.1,10.3,159.3,970.6,361.9
LAKSHADWEEP,1977,1.4,38.2,16.5,27.6,256.8,460.7,337.4,125.3,90.7,248.4,243.8,1.4,1848.2,39.6,300.9,1014.1,493.6
LAKSHADWEEP,1978,0.2,6.5,0.6,44.1,309.5,568.3,224.7,303.5,105.1,92.1,294.2,18.6,1967.4,6.7,354.2,1201.6,404.9
LAKSHADWEEP,1979,14.9,1.3,10.0,15.4,23.1,367.1,451.3,127.3,221.1,173.6,378.1,42.2,1825.4,16.2,48.5,1166.8,593.9
LAKSHADWEEP,1980,7.5,10.5,13.1,19.7,123.5,233.6,185.0,217.6,67.0,122.1,98.5,113.6,1211.7,18.0,156.3,703.2,334.2
LAKSHADWEEP,1981,1.8,20.4,0.6,22.3,208.6,421.5,168.9,213.3,281.4,167.4,76.6,34.6,1617.4,22.2,231.5,1085.1,278.6
LAKSHADWEEP,1982,1.6,0.4,0.6,0.4,106.8,321.6,254.5,326.1,121.3,70.7,178.6,9.4,1392.0,2.0,107.8,1023.5,258.7
LAKSHADWEEP,1983,1.4,0.0,0.0,0.2,113.5,215.0,277.0,375.0,219.8,77.6,71.2,52.5,1403.2,1.4,113.7,1086.8,201.3
LAKSHADWEEP,1984,71.1,114.9,96.7,65.1,46.7,318.9,271.5,124.9,83.1,218.3,155.4,25.0,1591.6,186.0,208.5,798.4,398.7
LAKSHADWEEP,1985,6.4,0.0,27.4,11.1,182.9,326.1,152.1,203.0,206.4,42.0,62.3,83.7,1303.4,6.4,221.4,887.6,188.0
LAKSHADWEEP,1986,12.4,3.0,25.3,6.5,102.1,399.2,193.3,218.3,179.9,128.6,147.8,49.5,1465.9,15.4,133.9,990.7,325.9
LAKSHADWEEP,1987,1.9,1.5,0.0,16.5,72.9,389.3,29.4,284.7,183.4,133.0,47.7,128.3,1288.6,3.4,89.4,886.8,309.0
LAKSHADWEEP,1988,0.8,7.0,0.9,54.0,142.8,352.5,293.6,240.9,240.9,28.9,82.7,5.8,1450.8,7.8,197.7,1127.9,117.4
LAKSHADWEEP,1989,20.6,0.0,4.4,93.0,106.7,473.5,387.5,167.3,216.3,172.4,69.2,3.5,1714.4,20.6,204.1,1244.6,245.1
LAKSHADWEEP,1990,38.9,0.3,21.4,0.0,191.1,181.6,334.0,123.5,98.9,160.4,155.4,5.0,1310.5,39.2,212.5,738.0,320.8
LAKSHADWEEP,1991,12.3,0.0,18.7,12.3,68.0,604.3,241.1,253.8,45.7,222.7,75.5,28.6,1583.0,12.3,99.0,1144.9,326.8
LAKSHADWEEP,1992,4.0,0.1,0.0,3.3,128.1,346.6,363.0,373.3,95.1,120.4,69.3,31.7,1534.9,4.1,131.4,1178.0,221.4
LAKSHADWEEP,1993,1.2,0.5,0.2,0.2,56.5,276.1,346.7,154.4,161.0,131.6,280.5,40.8,1449.7,1.7,56.9,938.2,452.9
LAKSHADWEEP,1994,12.4,66.6,34.8,88.8,78.9,361.1,240.2,219.7,76.2,213.5,153.7,1.2,1547.1,79.0,202.5,897.2,368.4
LAKSHADWEEP,1995,131.3,18.5,0.3,315.4,179.6,286.0,486.7,384.8,71.8,81.0,72.2,3.3,2030.9,149.8,495.3,1229.3,156.5
LAKSHADWEEP,1996,44.7,1.1,1.6,17.4,50.0,427.1,335.3,197.3,230.4,109.0,60.5,131.6,1606.0,45.8,69.0,1190.1,301.1
LAKSHADWEEP,1997,2.2,0.1,4.9,33.8,62.3,307.0,459.6,216.8,144.0,213.5,200.8,119.7,1764.7,2.3,101.0,1127.4,534.0
LAKSHADWEEP,1998,52.0,0.0,1.8,40.3,68.2,382.0,388.8,196.7,274.7,184.8,144.1,253.5,1986.9,52.0,110.3,1242.2,582.4
LAKSHADWEEP,1999,47.8,2.5,18.3,20.6,416.7,279.6,459.4,133.8,73.4,305.0,51.2,49.0,1857.3,50.3,455.6,946.2,405.2
LAKSHADWEEP,2000,83.3,18.9,3.4,47.9,204.6,225.4,95.5,319.9,164.5,141.4,56.3,11.0,1372.1,102.2,255.9,805.3,208.7
LAKSHADWEEP,2001,4.4,20.4,0.0,104.6,187.3,283.9,198.9,144.3,213.5,105.2,101.5,16.6,1380.6,24.8,291.9,840.6,223.3
LAKSHADWEEP,2002,10.8,16.8,7.2,23.4,189.8,261.8,81.3,143.9,50.0,178.2,52.9,17.4,1033.5,27.6,220.4,537.0,248.5
LAKSHADWEEP,2003,11.8,18.2,28.5,18.1,109.6,364.5,400.6,92.1,84.3,191.6,206.1,7.5,1532.9,30.0,156.2,941.5,405.2
LAKSHADWEEP,2004,7.2,1.5,1.9,7.7,330.2,251.2,280.8,169.5,200.0,193.4,107.6,2.2,1553.2,8.7,339.8,901.5,303.2
LAKSHADWEEP,2005,17.6,11.1,0.0,37.0,92.8,248.5,378.9,102.4,278.0,164.2,218.3,26.6,1575.4,28.7,129.8,1007.8,409.1
LAKSHADWEEP,2006,20.1,0.0,33.0,0.3,327.9,286.9,172.3,150.7,318.5,119.1,158.9,10.9,1598.6,20.1,361.2,928.4,288.9
LAKSHADWEEP,2007,2.5,4.2,0.2,22.2,166.2,573.4,427.4,294.7,457.5,256.1,47.6,109.6,2361.6,6.7,188.6,1753.0,413.3
LAKSHADWEEP,2008,5.5,19.8,120.7,15.8,180.4,254.6,363.9,206.6,108.9,252.9,67.6,130.1,1726.8,25.3,316.9,934.0,450.6
LAKSHADWEEP,2009,4.7,1.5,0.1,18.1,162.1,401.2,266.4,185.0,145.1,87.4,166.2,132.3,1570.1,6.2,180.3,997.7,385.9
LAKSHADWEEP,2010,18.8,0.0,1.2,35.6,79.0,318.9,336.7,335.1,161.5,155.4,201.5,81.5,1725.2,18.8,115.8,1152.2,438.4
LAKSHADWEEP,2011,5.1,2.8,3.1,85.9,107.2,153.6,350.2,254.0,255.2,117.4,184.3,14.9,1533.7,7.9,196.2,1013.0,316.6
LAKSHADWEEP,2012,19.2,0.1,1.6,76.8,21.2,327.0,231.5,381.2,179.8,145.9,12.4,8.8,1405.5,19.3,99.6,1119.5,167.1
LAKSHADWEEP,2013,26.2,34.4,37.5,5.3,88.3,426.2,296.4,154.4,180.0,72.8,78.1,26.7,1426.3,60.6,131.1,1057.0,177.6
LAKSHADWEEP,2014,53.2,16.1,4.4,14.9,57.4,244.1,116.1,466.1,132.2,169.2,59.0,62.3,1395.0,69.3,76.7,958.5,290.5
LAKSHADWEEP,2015,2.2,0.5,3.7,87.1,133.1,296.6,257.5,146.4,160.4,165.4,231.0,159.0,1642.9,2.7,223.9,860.9,555.4
